timestamp,elapsed_ms,event,key_id,key_type
2026-08-10T09:12:17.274+00:00,25531.134,press,c70344094ea28ac4b815b31e0071fc673cade1686a3426dc2cd7003f829bc6a4,character
2026-08-10T09:12:17.370+00:00,25627.225,release,c70344094ea28ac4b815b31e0071fc673cade1686a3426dc2cd7003f829bc6a4,character
2026-08-10T09:12:17.488+00:00,25745.253,press,e689fc9b2942276fb653d27385001e4137af8466fa7959fd89910d4b14af84ff,character
2026-08-10T09:12:17.606+00:00,25863.664,release,e689fc9b2942276fb653d27385001e4137af8466fa7959fd89910d4b14af84ff,character
2026-08-10T09:12:17.608+00:00,25865.136,press,ae0fffa7bf37d5b9d993c3faf11e11373dbee70857570277f4d8e786c4a01b9c,special
2026-08-10T09:12:17.710+00:00,25967.288,release,ae0fffa7bf37d5b9d993c3faf11e11373dbee70857570277f4d8e786c4a01b9c,special
2026-08-10T09:12:18.351+00:00,26607.991,press,a06f32066f95bf217db96bef0b03557ed5dbb1c8dafb669dd0b8e06e312387b1,character
2026-08-10T09:12:18.456+00:00,26713.236,release,a06f32066f95bf217db96bef0b03557ed5dbb1c8dafb669dd0b8e06e312387b1,character
2026-08-10T09:12:18.755+00:00,27011.942,press,29b324292d73b28a958a4686711b38ccabe75160382c10dc5ded58fa1ee78eea,character
2026-08-10T09:12:18.872+00:00,27129.171,release,29b324292d73b28a958a4686711b38ccabe75160382c10dc5ded58fa1ee78eea,character
2026-08-10T09:12:19.192+00:00,27449.547,press,a6f06fde7d842e34a637175d250e758537a9959c30d79714f634eeb938ad555f,character
2026-08-10T09:12:19.320+00:00,27577.217,release,a6f06fde7d842e34a637175d250e758537a9959c30d79714f634eeb938ad555f,character
2026-08-10T09:12:19.368+00:00,27625.652,press,1c38485e295dfe971f373a477c4f4e51d5bf5099ae0cb20d13da43c410cab47c,character
2026-08-10T09:12:19.514+00:00,27771.387,release,1c38485e295dfe971f373a477c4f4e51d5bf5099ae0cb20d13da43c410cab47c,character
2026-08-10T09:12:19.532+00:00,27789.145,press,7769ac8a12582e8ad3ccd6c8b7d5c7ab300644cefd2da3d1cda77fc5fce80812,character
2026-08-10T09:12:19.628+00:00,27885.307,release,7769ac8a12582e8ad3ccd6c8b7d5c7ab300644cefd2da3d1cda77fc5fce80812,character
2026-08-10T09:12:19.706+00:00,27963.68,press,c70344094ea28ac4b815b31e0071fc673cade1686a3426dc2cd7003f829bc6a4,character
2026-08-10T09:12:19.791+00:00,28048.087,press,ae0fffa7bf37d5b9d993c3faf11e11373dbee70857570277f4d8e786c4a01b9c,special
2026-08-10T09:12:19.818+00:00,28075.28,release,c70344094ea28ac4b815b31e0071fc673cade1686a3426dc2cd7003f829bc6a4,character
2026-08-10T09:12:19.906+00:00,28163.539,release,ae0fffa7bf37d5b9d993c3faf11e11373dbee70857570277f4d8e786c4a01b9c,special
2026-08-10T09:12:20.064+00:00,28321.341,press,2014880db646d4162ebc36eb5855c9107983238de62481f26bb5a0942fdfdc4c,character
2026-08-10T09:12:20.214+00:00,28471.138,release,2014880db646d4162ebc36eb5855c9107983238de62481f26bb5a0942fdfdc4c,character
2026-08-10T09:12:20.444+00:00,28701.32,press,ac19dc77757b532079d1735b8566fb60ac96ee03c27c5fe4366b752a46e8b051,character
2026-08-10T09:12:20.545+00:00,28801.933,release,ac19dc77757b532079d1735b8566fb60ac96ee03c27c5fe4366b752a46e8b051,character
2026-08-10T09:12:20.558+00:00,28815.044,press,b8330213047c7e85d79510cb4d7d9dc4defbcf487bbfb227bc96a2a53af45572,character
2026-08-10T09:12:20.690+00:00,28947.689,release,b8330213047c7e85d79510cb4d7d9dc4defbcf487bbfb227bc96a2a53af45572,character
2026-08-10T09:12:20.716+00:00,28973.039,press,ae0fffa7bf37d5b9d993c3faf11e11373dbee70857570277f4d8e786c4a01b9c,special
2026-08-10T09:12:20.812+00:00,29069.265,release,ae0fffa7bf37d5b9d993c3faf11e11373dbee70857570277f4d8e786c4a01b9c,special
2026-08-10T09:12:21.174+00:00,29431.305,press,ae2faa8f7b0ce4378083c8c430cfa37375e90b606533102a4d1ae59a0ace5ab8,character
2026-08-10T09:12:21.268+00:00,29525.376,release,ae2faa8f7b0ce4378083c8c430cfa37375e90b606533102a4d1ae59a0ace5ab8,character
2026-08-10T09:12:21.628+00:00,29885.671,press,c70344094ea28ac4b815b31e0071fc673cade1686a3426dc2cd7003f829bc6a4,character
2026-08-10T09:12:21.750+00:00,30007.294,release,c70344094ea28ac4b815b31e0071fc673cade1686a3426dc2cd7003f829bc6a4,character
2026-08-10T09:12:21.882+00:00,30139.303,press,09787ed3fcec1c9b8ac6acb5de3f1f9fc76fc351ce37393265b3f8d781276165,character
2026-08-10T09:12:21.968+00:00,30225.111,release,09787ed3fcec1c9b8ac6acb5de3f1f9fc76fc351ce37393265b3f8d781276165,character
2026-08-10T09:12:22.246+00:00,30503.63,press,5f8f53e65737690c04bddb4408b63fe0ad41c34fb2db7d1f6935feb3308e9787,character
2026-08-10T09:12:22.336+00:00,30593.577,release,5f8f53e65737690c04bddb4408b63fe0ad41c34fb2db7d1f6935feb3308e9787,character
2026-08-10T09:12:22.671+00:00,30928.311,press,ac19dc77757b532079d1735b8566fb60ac96ee03c27c5fe4366b752a46e8b051,character
2026-08-10T09:12:22.778+00:00,31035.738,release,ac19dc77757b532079d1735b8566fb60ac96ee03c27c5fe4366b752a46e8b051,character
2026-08-10T09:12:22.800+00:00,31057.33,press,1c38485e295dfe971f373a477c4f4e51d5bf5099ae0cb20d13da43c410cab47c,character
2026-08-10T09:12:22.968+00:00,31225.292,release,1c38485e295dfe971f373a477c4f4e51d5bf5099ae0cb20d13da43c410cab47c,character
2026-08-10T09:12:23.172+00:00,31429.752,press,b8330213047c7e85d79510cb4d7d9dc4defbcf487bbfb227bc96a2a53af45572,character
2026-08-10T09:12:23.290+00:00,31547.386,release,b8330213047c7e85d79510cb4d7d9dc4defbcf487bbfb227bc96a2a53af45572,character
2026-08-10T09:12:23.454+00:00,31711.365,press,a6f06fde7d842e34a637175d250e758537a9959c30d79714f634eeb938ad555f,character
2026-08-10T09:12:23.610+00:00,31867.358,release,a6f06fde7d842e34a637175d250e758537a9959c30d79714f634eeb938ad555f,character
2026-08-10T09:12:23.808+00:00,32065.278,press,ae0fffa7bf37d5b9d993c3faf11e11373dbee70857570277f4d8e786c4a01b9c,special
2026-08-10T09:12:23.934+00:00,32191.212,release,ae0fffa7bf37d5b9d993c3faf11e11373dbee70857570277f4d8e786c4a01b9c,special
2026-08-10T09:12:24.399+00:00,32656.383,press,96f85aeb125c3ed1a810ac1845fcedd6a877c10f972593c1bdb8f14fd1c93394,character
2026-08-10T09:12:24.478+00:00,32735.322,release,96f85aeb125c3ed1a810ac1845fcedd6a877c10f972593c1bdb8f14fd1c93394,character
2026-08-10T09:12:24.624+00:00,32881.329,press,ac19dc77757b532079d1735b8566fb60ac96ee03c27c5fe4366b752a46e8b051,character
2026-08-10T09:12:24.689+00:00,32946.371,release,ac19dc77757b532079d1735b8566fb60ac96ee03c27c5fe4366b752a46e8b051,character
2026-08-10T09:12:25.064+00:00,33321.63,press,f223596fa1f386737d78b7ac2fd7e18f3a38d286beee03de8d2319a7170b28fa,character
2026-08-10T09:12:25.134+00:00,33391.566,release,f223596fa1f386737d78b7ac2fd7e18f3a38d286beee03de8d2319a7170b28fa,character
2026-08-10T09:12:25.214+00:00,33471.33,press,f223596fa1f386737d78b7ac2fd7e18f3a38d286beee03de8d2319a7170b28fa,character
2026-08-10T09:12:25.301+00:00,33558.354,release,f223596fa1f386737d78b7ac2fd7e18f3a38d286beee03de8d2319a7170b28fa,character
2026-08-10T09:12:25.360+00:00,33617.393,press,c70344094ea28ac4b815b31e0071fc673cade1686a3426dc2cd7003f829bc6a4,character
2026-08-10T09:12:25.472+00:00,33729.288,release,c70344094ea28ac4b815b31e0071fc673cade1686a3426dc2cd7003f829bc6a4,character
2026-08-10T09:12:25.586+00:00,33843.531,press,b8330213047c7e85d79510cb4d7d9dc4defbcf487bbfb227bc96a2a53af45572,character
2026-08-10T09:12:25.678+00:00,33935.584,release,b8330213047c7e85d79510cb4d7d9dc4defbcf487bbfb227bc96a2a53af45572,character
2026-08-10T09:12:25.724+00:00,33981.316,press,ae0fffa7bf37d5b9d993c3faf11e11373dbee70857570277f4d8e786c4a01b9c,special
2026-08-10T09:12:25.783+00:00,34040.123,release,ae0fffa7bf37d5b9d993c3faf11e11373dbee70857570277f4d8e786c4a01b9c,special
2026-08-10T09:12:26.221+00:00,34478.522,press,2e08c4195ea03bb30885ed831a0fce02d00fbda2cc68ebe89562689cc6571e40,character
2026-08-10T09:12:26.388+00:00,34645.323,release,2e08c4195ea03bb30885ed831a0fce02d00fbda2cc68ebe89562689cc6571e40,character
2026-08-10T09:12:26.464+00:00,34721.743,press,ac19dc77757b532079d1735b8566fb60ac96ee03c27c5fe4366b752a46e8b051,character
2026-08-10T09:12:26.537+00:00,34794.273,release,ac19dc77757b532079d1735b8566fb60ac96ee03c27c5fe4366b752a46e8b051,character
2026-08-10T09:12:26.655+00:00,34912.006,press,ae0fffa7bf37d5b9d993c3faf11e11373dbee70857570277f4d8e786c4a01b9c,special
2026-08-10T09:12:26.744+00:00,35001.333,release,ae0fffa7bf37d5b9d993c3faf11e11373dbee70857570277f4d8e786c4a01b9c,special
2026-08-10T09:12:26.924+00:00,35181.845,press,52499948e51cc1ab88e16b60ad9a89518f3ccf5e395644caa9cea0c28470663c,character
2026-08-10T09:12:27.008+00:00,35265.527,release,52499948e51cc1ab88e16b60ad9a89518f3ccf5e395644caa9cea0c28470663c,character
2026-08-10T09:12:27.108+00:00,35365.206,press,ae0fffa7bf37d5b9d993c3faf11e11373dbee70857570277f4d8e786c4a01b9c,special
2026-08-10T09:12:27.196+00:00,35453.233,release,ae0fffa7bf37d5b9d993c3faf11e11373dbee70857570277f4d8e786c4a01b9c,special
